CustomerKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,Education,Occupation,AddressLine1,AddressLine2,Phone,DateFirstPurchase
29972,AW00029337,NULL,Hector,A,Gomez,1943-08-18,S,M,hector21@adventure-works.com,Partial College,Clerical,3788 Linden Lane,NULL,1 (11) 500 555-0116,2013-05-15
29971,AW00029336,NULL,Nathaniel,S,Bailey,1984-01-14,S,M,nathaniel17@adventure-works.com,High School,Skilled Manual,296 Peachwillow St.,NULL,880-555-0145,2012-04-22
29970,AW00029335,NULL,Justin,NULL,Bryant,1983-09-07,S,M,justin15@adventure-works.com,Partial High School,Clerical,151 Book Ct,NULL,444-555-0144,2011-08-15
29969,AW00029334,NULL,Paige,A,Howard,1984-11-08,S,F,paige35@adventure-works.com,Partial High School,Clerical,6068 Campbell Ave,NULL,318-555-0161,2011-08-14
29968,AW00029333,NULL,Abby,NULL,Martinez,1943-03-10,S,F,abby15@adventure-works.com,Bachelors,Management,1023 Hawkins Street,NULL,1 (11) 500 555-0150,2013-03-08
29967,AW00029332,NULL,Shawna,L,Goel,1943-02-08,S,F,shawna18@adventure-works.com,Partial College,Clerical,8001 Pinetree Court,NULL,1 (11) 500 555-0190,2013-03-16
29966,AW00029331,NULL,Melvin,NULL,Yuan,1948-03-11,M,M,melvin7@adventure-works.com,Partial College,Clerical,4135 Kaywood Drive,NULL,1 (11) 500 555-0142,2013-08-19
29965,AW00029330,NULL,Alexa,W,Ward,1986-01-09,M,F,alexa10@adventure-works.com,High School,Skilled Manual,2228 Vista Avenue,NULL,118-555-0167,2013-09-09
29964,AW00029329,NULL,Lucas,NULL,Campbell,1984-08-17,S,M,lucas8@adventure-works.com,High School,Skilled Manual,2382 Arbor Drive,NULL,780-555-0119,2013-11-15
29963,AW00029328,NULL,Jason,NULL,Alexander,1985-04-11,M,M,jason16@adventure-works.com,High School,Skilled Manual,2794 N. Civic Drive,NULL,551-555-0182,2013-08-16
29962,AW00029327,NULL,Allen,NULL,Chandra,1986-02-09,M,M,allen2@adventure-works.com,High School,Skilled Manual,1475 Doyle,NULL,467-555-0129,2013-07-09
29961,AW00029326,NULL,Victoria,C,Diaz,1985-08-16,S,F,victoria68@adventure-works.com,High School,Skilled Manual,4222 San Jose Dr.,NULL,855-555-0159,2011-08-10
29960,AW00029325,NULL,Cameron,E,Thomas,1982-02-15,M,M,cameron29@adventure-works.com,High School,Skilled Manual,831 Valley Crest Dr.,NULL,947-555-0132,2013-08-18
29959,AW00029324,NULL,Kayla,NULL,Williams,1981-10-23,M,F,kayla2@adventure-works.com,High School,Skilled Manual,3748 Bellwood Dr.,NULL,174-555-0183,2013-04-03
29958,AW00029323,NULL,Andrea,NULL,Cooper,1981-09-12,S,F,andrea17@adventure-works.com,High School,Skilled Manual,134 Peachwillow Street,NULL,586-555-0120,2013-08-13
29957,AW00029322,NULL,Gavin,K,Alexander,1981-11-21,S,M,gavin17@adventure-works.com,High School,Skilled Manual,396 Deer Ridge Way,NULL,146-555-0174,2013-12-19
29956,AW00029321,NULL,Roger,NULL,Zheng,1966-03-02,S,M,roger23@adventure-works.com,Partial College,Skilled Manual,8315 Rolando Avenue,NULL,1 (11) 500 555-0163,2013-05-25
29955,AW00029320,NULL,Wesley,NULL,Huang,1971-02-10,M,M,wesley6@adventure-works.com,Partial College,Skilled Manual,1760 Lisa Lee Lane,NULL,1 (11) 500 555-0120,2013-08-29
29954,AW00029319,NULL,Alvin,C,Pal,1963-01-11,S,M,alvin34@adventure-works.com,Partial College,Skilled Manual,5323 Stanford St,NULL,1 (11) 500 555-0127,2013-05-02
29953,AW00029318,NULL,Edgar,B,Perez,1964-05-17,M,M,edgar22@adventure-works.com,Bachelors,Management,6586 El Rancho Drive,NULL,1 (11) 500 555-0119,2013-05-09
29952,AW00029317,NULL,James,S,Hill,1963-12-31,S,M,james64@adventure-works.com,Bachelors,Professional,19 Winding Lane,NULL,1 (11) 500 555-0116,2013-05-25
29951,AW00029316,NULL,Max,C,Romero,1964-05-21,S,M,max9@adventure-works.com,Bachelors,Professional,"19, rue Surcouf",NULL,1 (11) 500 555-0168,2013-05-13
29950,AW00029315,NULL,Jill,NULL,Gomez,1975-04-06,M,F,jill8@adventure-works.com,Bachelors,Professional,6594 Glen Wood Drive,NULL,1 (11) 500 555-0116,2013-05-10
29949,AW00029314,NULL,Meredith,NULL,Malhotra,1972-11-02,M,F,meredith3@adventure-works.com,Partial College,Skilled Manual,7539 Shepberry Court,NULL,1 (11) 500 555-0179,2013-11-20
29948,AW00029313,NULL,Jésus,NULL,Sanz,1967-04-07,M,M,jésus19@adventure-works.com,Partial College,Skilled Manual,4459 Kingswood Circle,NULL,1 (11) 500 555-0111,2013-11-07
29947,AW00029312,NULL,Colleen,E,She,1973-04-14,S,F,colleen24@adventure-works.com,Partial College,Skilled Manual,2556 San Remo Ct,NULL,1 (11) 500 555-0169,2013-05-15
29946,AW00029311,NULL,Marie,NULL,Carlson,1967-11-07,S,F,marie42@adventure-works.com,Partial College,Skilled Manual,3740 Azalea Avenue,NULL,1 (11) 500 555-0156,2013-11-23
29945,AW00029310,NULL,Armando,NULL,Gutierrez,1969-04-21,S,M,armando11@adventure-works.com,Bachelors,Professional,8364 Encinal Place,NULL,1 (11) 500 555-0183,2013-05-17
29944,AW00029309,NULL,Rodney,L,Navarro,1968-09-28,S,M,rodney6@adventure-works.com,Bachelors,Professional,5515 West Boyd Rd,NULL,1 (11) 500 555-0172,2013-05-21
29943,AW00029308,NULL,Phillip,NULL,Vance,1980-01-06,S,M,phillip4@adventure-works.com,Bachelors,Professional,7378 Fairfield Avenue,NULL,1 (11) 500 555-0144,2013-05-07
29942,AW00029307,NULL,Ross,R,Malhotra,1968-09-01,S,M,ross4@adventure-works.com,Bachelors,Professional,9862 Ahneita Dr.,NULL,1 (11) 500 555-0152,2013-01-29
29941,AW00029306,NULL,Rafael,NULL,Anand,1974-08-12,S,M,rafael46@adventure-works.com,Bachelors,Professional,3287 Corte Poquito,NULL,1 (11) 500 555-0178,2013-05-16
29940,AW00029305,NULL,Beth,M,Alvarez,1964-11-09,S,F,beth7@adventure-works.com,Bachelors,Professional,3407 Pine Dr.,NULL,1 (11) 500 555-0153,2013-12-29
29939,AW00029304,NULL,Willie,NULL,Wang,1965-03-01,M,M,willie2@adventure-works.com,Bachelors,Professional,5376 Catanzaro Way,NULL,1 (11) 500 555-0170,2013-04-02
29938,AW00029303,NULL,Arturo,P,Pal,1970-01-19,S,M,arturo37@adventure-works.com,Bachelors,Professional,9705 Via Del Sol,NULL,1 (11) 500 555-0172,2013-05-23
29937,AW00029302,NULL,Carolyn,S,Fernandez,1969-07-18,S,F,carolyn15@adventure-works.com,Bachelors,Professional,5639 Lee Lane,NULL,1 (11) 500 555-0134,2013-05-06
29936,AW00029301,NULL,Alvin,R,Nath,1976-11-03,M,M,alvin39@adventure-works.com,Bachelors,Professional,6231 Sequoia Woods Pl.,NULL,1 (11) 500 555-0124,2013-04-25
29935,AW00029300,NULL,Joe,NULL,Madan,1971-04-26,S,M,joe10@adventure-works.com,Bachelors,Professional,4665 Military Way E.,NULL,1 (11) 500 555-0157,2013-05-27
29934,AW00029299,NULL,Bethany,NULL,Kumar,1966-04-17,M,F,bethany11@adventure-works.com,Partial College,Skilled Manual,4716 Mayhew Way,NULL,1 (11) 500 555-0141,2013-11-06
29933,AW00029298,NULL,Diana,J,Moreno,1965-12-29,S,F,diana5@adventure-works.com,Partial College,Skilled Manual,1889 Carmel Dr,NULL,1 (11) 500 555-0140,2013-10-24
29932,AW00029297,NULL,Nina,NULL,Pal,1971-10-19,S,F,nina12@adventure-works.com,Partial College,Skilled Manual,3902 Clay Rd.,NULL,1 (11) 500 555-0111,2013-10-09
29931,AW00029296,NULL,Nichole,A,Luo,1972-05-19,S,F,nichole5@adventure-works.com,Graduate Degree,Management,2427 Arnold Dr,NULL,1 (11) 500 555-0110,2013-11-05
29930,AW00029295,NULL,Glenn,A,Li,1971-08-25,S,M,glenn4@adventure-works.com,Graduate Degree,Management,3574 East Lake Court,NULL,1 (11) 500 555-0144,2013-04-29
29929,AW00029294,NULL,Allison,J,Cooper,1966-12-15,S,F,allison17@adventure-works.com,Partial College,Skilled Manual,6121 Monetary Way,NULL,1 (11) 500 555-0132,2013-10-28
29928,AW00029293,NULL,Nuan,NULL,Wu,1972-11-29,S,M,nuan1@adventure-works.com,Bachelors,Professional,7717 Amador Valley Blvd.,NULL,1 (11) 500 555-0113,2013-04-14
29927,AW00029292,NULL,Diana,L,Dominguez,1978-01-03,S,F,diana12@adventure-works.com,Bachelors,Professional,3931 Scott Street,NULL,1 (11) 500 555-0117,2013-04-07
29926,AW00029291,NULL,Nancy,C,Subram,1969-04-21,M,F,nancy16@adventure-works.com,Bachelors,Professional,2320 Wee Donegal,NULL,1 (11) 500 555-0183,2013-09-29
29925,AW00029290,NULL,Troy,M,Garcia,1969-04-13,S,M,troy16@adventure-works.com,Bachelors,Professional,9772 Mountain View Drive,NULL,1 (11) 500 555-0173,2013-02-12
29924,AW00029289,NULL,Devon,NULL,Raje,1975-08-24,S,M,devon11@adventure-works.com,Bachelors,Professional,644 North Ranchford,NULL,1 (11) 500 555-0182,2013-04-03
29923,AW00029288,NULL,Glenn,NULL,Lin,1981-04-13,M,M,glenn8@adventure-works.com,Bachelors,Professional,3494 Radar Blvd,NULL,1 (11) 500 555-0111,2014-01-25
29922,AW00029287,NULL,Suzanne,NULL,Lin,1969-08-24,M,F,suzanne9@adventure-works.com,Bachelors,Professional,8221 Anchor Ave.,NULL,1 (11) 500 555-0135,2013-01-31
29921,AW00029286,NULL,Rodney,D,Alvarez,1975-05-17,S,M,rodney0@adventure-works.com,Bachelors,Professional,5068 N Francisco Way,NULL,1 (11) 500 555-0196,2013-03-24
29920,AW00029285,NULL,Thomas,NULL,Adams,1954-07-14,S,M,thomas51@adventure-works.com,High School,Professional,3862 Citrus Avenue,NULL,475-555-0159,2011-08-10
29919,AW00029284,NULL,Riley,NULL,Hughes,1955-06-03,S,F,riley9@adventure-works.com,High School,Professional,240 Crown Court,NULL,842-555-0173,2013-12-11
29918,AW00029283,Mr.,Jeff,NULL,Smith,1955-01-07,M,M,jeff4@adventure-works.com,High School,Professional,6992 Tara St.,NULL,515-555-0100,2013-06-01
29917,AW00029282,NULL,Taylor,E,Jackson,1955-03-13,M,F,taylor59@adventure-works.com,High School,Professional,4845 Park Lane Circle,NULL,559-555-0129,2013-12-30
29916,AW00029281,NULL,Charles,T,Anderson,1961-02-22,S,M,charles13@adventure-works.com,Partial College,Professional,8446 San Gabriel,NULL,178-555-0112,2012-04-25
29915,AW00029280,NULL,Erin,NULL,Cook,1967-08-05,S,F,erin25@adventure-works.com,Partial College,Professional,5484 The Trees Dr.,NULL,895-555-0155,2011-08-22
29914,AW00029279,NULL,Hailey,NULL,Turner,1959-01-18,S,F,hailey47@adventure-works.com,Graduate Degree,Management,1218 Trasher Road,NULL,114-555-0115,2011-08-17
29913,AW00029278,NULL,Janet,L,Scott,1964-08-14,S,F,janet33@adventure-works.com,Graduate Degree,Management,2616 Northridge Drive,NULL,422-555-0144,2011-07-12
29912,AW00029277,NULL,Samantha,A,Mohamed,1958-10-25,S,F,samantha9@adventure-works.com,Graduate Degree,Management,5331 Buskrik Avenue,NULL,832-555-0138,2013-03-02
29911,AW00029276,NULL,Sydney,G,Flores,1959-02-19,M,F,sydney34@adventure-works.com,Graduate Degree,Management,7948 Rambling Lane,NULL,621-555-0147,2011-07-14
29910,AW00029275,NULL,Taylor,NULL,Thomas,1958-11-12,S,F,taylor58@adventure-works.com,Graduate Degree,Management,8476 Kingswood Circle,NULL,293-555-0179,2011-07-06
29909,AW00029274,NULL,Miguel,A,Green,1966-01-19,S,M,miguel31@adventure-works.com,High School,Professional,1962 Ferndale Lane,NULL,290-555-0145,2011-07-05
29908,AW00029273,NULL,Timothy,O,Lopez,1971-02-08,M,M,timothy38@adventure-works.com,Partial College,Professional,2155 Zartop Street,NULL,137-555-0130,2013-08-26
29907,AW00029272,NULL,Alex,B,King,1965-07-13,M,M,alex48@adventure-works.com,Partial College,Professional,5992 Leeds Ct.,NULL,140-555-0122,2013-08-26
29906,AW00029271,NULL,Antonio,NULL,Henderson,1971-06-22,S,M,antonio5@adventure-works.com,Partial College,Professional,8763 Lori Dr.,NULL,519-555-0159,2013-05-11
29905,AW00029270,NULL,Carlos,M,Allen,1965-07-11,M,M,carlos45@adventure-works.com,Partial College,Professional,5018 W. Watson Court,NULL,688-555-0171,2013-08-25
29904,AW00029269,NULL,Vanessa,NULL,Griffin,1965-11-11,M,F,vanessa21@adventure-works.com,High School,Professional,337 Forest Way,NULL,497-555-0173,2013-10-05
29903,AW00029268,NULL,Marcus,Z,Thomas,1965-11-19,M,M,marcus11@adventure-works.com,High School,Professional,6291 Winter Lane,NULL,169-555-0183,2013-02-19
29902,AW00029267,NULL,Jordan,A,Perez,1971-10-16,M,F,jordan40@adventure-works.com,Partial College,Professional,8989 Twincreek Ct.,NULL,394-555-0196,2013-07-24
29901,AW00029266,NULL,Lucas,NULL,Anderson,1966-01-02,S,M,lucas23@adventure-works.com,Partial College,Professional,4332 Listing Ct,NULL,990-555-0111,2013-04-05
29900,AW00029265,NULL,Marissa,C,Diaz,1942-05-08,S,F,marissa17@adventure-works.com,Bachelors,Management,6272 Maywood Ln,NULL,390-555-0145,2011-07-31
29899,AW00029264,NULL,Riley,NULL,Brooks,1941-07-26,M,F,riley21@adventure-works.com,Bachelors,Management,4903 Lemonwood Drive,NULL,999-555-0126,2011-07-11
29898,AW00029263,NULL,Nathan,NULL,Li,1941-11-21,M,M,nathan23@adventure-works.com,Graduate Degree,Management,2025 Sunset Meadows,NULL,667-555-0117,2013-11-28
29897,AW00029262,NULL,Cassie,NULL,Raje,1941-08-21,S,F,cassie12@adventure-works.com,Graduate Degree,Management,1727 The Trees Drive,NULL,827-555-0119,2014-01-24
29896,AW00029261,NULL,Robert,M,Turner,1940-09-11,S,M,robert48@adventure-works.com,Graduate Degree,Management,3444 Elkwood Dr.,NULL,827-555-0114,2011-07-23
29895,AW00029260,NULL,Ricky,S,Carlson,1940-11-23,S,M,ricky19@adventure-works.com,Graduate Degree,Management,3177 Dover Way,NULL,208-555-0112,2013-09-10
29894,AW00029259,NULL,Jonathan,NULL,Davis,1960-03-09,S,M,jonathan55@adventure-works.com,Partial High School,Skilled Manual,9217 Juliet Court,NULL,540-555-0150,2013-10-05
29893,AW00029258,NULL,Makayla,E,James,1961-03-21,M,F,makayla8@adventure-works.com,High School,Professional,7422 Roseann Drive,NULL,151-555-0161,2011-07-30
29892,AW00029257,NULL,Jeremiah,L,Russell,1961-04-24,S,M,jeremiah35@adventure-works.com,High School,Professional,8984 Brook Way,NULL,393-555-0136,2013-10-19
29891,AW00029256,NULL,Noah,NULL,Harris,1961-05-06,M,M,noah55@adventure-works.com,High School,Professional,3614 Golf Club Road,NULL,566-555-0114,2013-03-19
29890,AW00029255,NULL,Kyle,C,Washington,1960-10-08,S,M,kyle8@adventure-works.com,Partial College,Professional,1386 Eastgate,NULL,242-555-0183,2011-07-01
29889,AW00029254,NULL,Erin,NULL,Sanchez,1961-04-13,M,F,erin27@adventure-works.com,High School,Professional,4077 Roxbury Drive,NULL,904-555-0179,2011-07-17
29888,AW00029253,NULL,Savannah,M,Green,1966-11-22,S,F,savannah37@adventure-works.com,Bachelors,Management,438 Post Road,NULL,426-555-0196,2013-06-16
29887,AW00029252,NULL,Alex,NULL,Parker,1967-03-08,M,M,alex26@adventure-works.com,Bachelors,Management,7581 Alaska Dr.,NULL,613-555-0123,2011-07-30
29886,AW00029251,NULL,Mandy,NULL,Zhou,1966-09-01,M,F,mandy10@adventure-works.com,Bachelors,Management,4625 Dos Encinas,NULL,392-555-0163,2013-04-03
29885,AW00029250,NULL,Anthony,V,Williams,1972-04-12,S,M,anthony11@adventure-works.com,Partial College,Professional,4051 Show Rd.,NULL,681-555-0164,2013-04-25
29884,AW00029249,NULL,Austin,H,Long,1966-12-17,M,M,austin5@adventure-works.com,High School,Professional,6126 Virgil Street,NULL,412-555-0173,2013-02-17
29883,AW00029248,NULL,Jonathan,B,Martin,1966-12-17,S,M,jonathan68@adventure-works.com,High School,Professional,3332 Walnut Blvd.,NULL,220-555-0128,2013-02-15
29882,AW00029247,NULL,Sara,NULL,Gray,1977-12-18,S,F,sara6@adventure-works.com,Partial College,Professional,8803 La Mar Ct,NULL,182-555-0192,2013-02-15
29881,AW00029246,NULL,Thomas,NULL,Williams,1967-12-02,S,M,thomas62@adventure-works.com,Bachelors,Management,4566 Magnolia Ave.,NULL,561-555-0188,2013-09-30
29880,AW00029245,NULL,Angel,H,Roberts,1968-06-14,M,M,angel26@adventure-works.com,Bachelors,Management,3189 Oakgrove,NULL,352-555-0128,2013-12-04
29879,AW00029244,NULL,Eric,NULL,Ross,1968-02-19,S,M,eric12@adventure-works.com,Bachelors,Management,1519 Birch Bark Road,NULL,837-555-0153,2014-01-06
29878,AW00029243,NULL,Jared,NULL,Torres,1968-06-18,S,M,jared7@adventure-works.com,Bachelors,Management,6666 Tosca Way,NULL,646-555-0117,2013-10-25
29877,AW00029242,NULL,Blake,D,Thomas,1968-03-31,M,M,blake10@adventure-works.com,Partial College,Professional,2313 B Southampton Rd,NULL,116-555-0151,2011-07-26
29876,AW00029241,NULL,Sophia,NULL,Evans,1973-08-24,S,F,sophia0@adventure-works.com,Partial College,Professional,3510 Brook Way,NULL,165-555-0114,2013-03-28
29875,AW00029240,NULL,Madeline,NULL,Allen,1967-12-30,S,F,madeline21@adventure-works.com,Partial College,Professional,7207 St. Andrews Way,NULL,666-555-0160,2013-12-20
29874,AW00029239,NULL,Samantha,R,Miller,1968-12-11,S,F,samantha7@adventure-works.com,Partial College,Professional,7467 Canyon Road,NULL,666-555-0138,2011-07-22
29873,AW00029238,NULL,Xavier,NULL,Powell,1968-12-12,S,M,xavier50@adventure-works.com,Partial College,Professional,8004 Broadmoor Ave.,NULL,701-555-0120,2011-07-17
29872,AW00029237,NULL,Jennifer,B,Jenkins,1969-02-13,S,F,jennifer81@adventure-works.com,Partial College,Professional,7942 Palms,NULL,257-555-0141,2011-07-30
29871,AW00029236,NULL,Eric,NULL,Young,1968-10-01,S,M,eric58@adventure-works.com,Partial College,Professional,5738 Bent Tree Lane,NULL,212-555-0155,2011-07-09
29870,AW00029235,NULL,Isaiah,W,Rogers,1969-06-21,S,M,isaiah19@adventure-works.com,Partial College,Professional,1007 Cardinet Dr.,NULL,500-555-0133,2013-08-16
29869,AW00029234,NULL,Kevin,NULL,Lopez,1969-04-06,M,M,kevin58@adventure-works.com,Bachelors,Management,4770 Blue Jay Drive,NULL,934-555-0113,2013-07-09
29868,AW00029233,NULL,Caitlin,NULL,Sanders,1969-02-21,S,F,caitlin3@adventure-works.com,Partial College,Professional,6820 Willow Pass Dr,NULL,506-555-0115,2013-10-23
29867,AW00029232,NULL,Samantha,V,Simmons,1979-09-04,S,F,samantha38@adventure-works.com,Partial College,Professional,2288 Morning Way,NULL,178-555-0186,2013-04-01
29866,AW00029231,NULL,Brittany,NULL,Simmons,1980-01-06,S,F,brittany13@adventure-works.com,Partial College,Professional,7378 Fairfield Avenue,NULL,197-555-0115,2013-11-06
29865,AW00029230,NULL,Kaitlyn,B,Diaz,1969-02-01,S,F,kaitlyn89@adventure-works.com,Partial College,Professional,4932 La Jolla,NULL,961-555-0119,2013-02-27
29864,AW00029229,NULL,Lance,A,Moreno,1969-04-23,S,M,lance6@adventure-works.com,Partial College,Professional,6682 Fountainhead Ct.,NULL,906-555-0186,2013-09-07
29863,AW00029228,NULL,Courtney,NULL,Campbell,1939-12-22,S,F,courtney4@adventure-works.com,Graduate Degree,Management,5518 Baldwin Dr.,# 215,189-555-0178,2013-02-18
29862,AW00029227,NULL,Levi,I,Patel,1939-07-05,S,M,levi2@adventure-works.com,Graduate Degree,Management,5309 Diane Ct.,NULL,534-555-0178,2013-11-12
29861,AW00029226,NULL,Katherine,A,Lee,1939-10-16,S,F,katherine93@adventure-works.com,Graduate Degree,Management,6694 Falcon Dr.,NULL,679-555-0126,2013-07-18
29860,AW00029225,NULL,Matthew,NULL,Lee,1967-04-06,S,M,matthew26@adventure-works.com,Partial College,Professional,7086 O St.,NULL,220-555-0158,2011-07-31
29859,AW00029224,NULL,Kaylee,NULL,Bailey,1962-01-05,M,F,kaylee12@adventure-works.com,Partial College,Professional,6809 El Capitan Lane,NULL,985-555-0144,2013-03-05
29858,AW00029223,NULL,Angel,NULL,Phillips,1961-07-14,S,M,angel28@adventure-works.com,Partial College,Professional,6387 Balhan Dr.,NULL,939-555-0115,2011-07-28
29857,AW00029222,NULL,Evan,R,Perez,1975-05-01,M,M,evan28@adventure-works.com,Bachelors,Management,8779 Knollview Court,NULL,170-555-0111,2011-07-12
29856,AW00029221,NULL,Kelly,NULL,Bennett,1969-12-07,S,F,kelly5@adventure-works.com,Bachelors,Management,666 Lafayette Street,NULL,619-555-0132,2011-07-20
29855,AW00029220,NULL,Melinda,NULL,Ramos,1980-09-16,S,F,melinda12@adventure-works.com,Graduate Degree,Management,5867 North Ridge Drive,NULL,204-555-0116,2013-08-05
29854,AW00029219,NULL,Darren,NULL,Arun,1969-12-15,S,M,darren9@adventure-works.com,Graduate Degree,Management,5137 Napa Court,NULL,160-555-0114,2014-01-21
29853,AW00029218,NULL,Brandon,T,Moore,1969-09-29,S,M,brandon47@adventure-works.com,Partial College,Professional,1911 Almond Avenue,NULL,187-555-0180,2013-08-30
29852,AW00029217,NULL,Alexis,D,Wilson,1970-05-23,M,F,alexis6@adventure-works.com,Partial College,Professional,8096 Mt. Washington Way,NULL,645-555-0187,2013-04-20
29851,AW00029216,NULL,Antonio,NULL,Wood,1969-11-16,S,M,antonio2@adventure-works.com,Partial College,Professional,2569 Serrana Ct.,NULL,341-555-0163,2014-01-27
29850,AW00029215,NULL,Abigail,NULL,Barnes,1975-03-10,S,F,abigail71@adventure-works.com,Partial College,Professional,8674 Marina Vill Pkwy.,NULL,121-555-0184,2014-01-09
29849,AW00029214,NULL,Joseph,E,Martinez,1969-12-23,S,M,joseph24@adventure-works.com,Partial College,Professional,1999 Orangewood Court,NULL,370-555-0118,2013-02-15
29848,AW00029213,NULL,Jodi,NULL,Luo,1975-10-03,S,F,jodi6@adventure-works.com,Bachelors,Management,1663 Park Glen Court,NULL,958-555-0116,2013-09-15
29847,AW00029212,NULL,Jocelyn,NULL,Gonzales,1971-06-14,S,F,jocelyn16@adventure-works.com,Bachelors,Management,2348 Fruitwood,NULL,757-555-0163,2013-10-11
29846,AW00029211,NULL,Stephanie,NULL,Ross,1976-06-10,M,F,stephanie31@adventure-works.com,Bachelors,Management,9318 Hawkridge Terrace,NULL,128-555-0175,2013-12-05
29845,AW00029210,NULL,Devin,M,Peterson,1971-02-04,M,M,devin72@adventure-works.com,Bachelors,Management,7091 Glen Arms Dr.,NULL,162-555-0182,2013-08-24
29844,AW00029209,NULL,Jordan,NULL,Evans,1976-09-01,M,M,jordan54@adventure-works.com,Partial College,Professional,5023 Stephine Way,NULL,628-555-0181,2013-02-26
29843,AW00029208,NULL,Amber,NULL,Lopez,1967-11-09,M,F,amber21@adventure-works.com,High School,Professional,2719 Clearland Circle,NULL,912-555-0164,2011-07-23
29842,AW00029207,NULL,Katelyn,O,James,1967-01-23,M,F,katelyn6@adventure-works.com,High School,Professional,2082 Satin Court,NULL,431-555-0164,2011-07-24
29841,AW00029206,NULL,Nicholas,NULL,Anderson,1962-02-20,M,M,nicholas11@adventure-works.com,Partial High School,Skilled Manual,77 Birchwood,NULL,811-555-0156,2013-04-18
29840,AW00029205,NULL,David,V,Long,1962-05-16,M,M,david42@adventure-works.com,Partial High School,Skilled Manual,1180 Rhea Ct,NULL,415-555-0123,2013-11-28
29839,AW00029204,NULL,Austin,NULL,Sharma,1968-11-22,S,M,austin27@adventure-works.com,Partial College,Professional,3874 Claudia Court,NULL,121-555-0169,2011-07-08
29838,AW00029203,NULL,Laura,NULL,Hu,1968-04-24,M,F,laura26@adventure-works.com,Partial College,Professional,8502 Diver Way,NULL,402-555-0192,2011-07-28
